Linha,Rotulo Verdadeiro,Rotulo Classificado
38451,6.0,3.0
38452,6.0,3.0
38453,6.0,3.0
38454,6.0,3.0
38455,6.0,3.0
38456,6.0,3.0
38457,6.0,3.0
38458,6.0,3.0
38459,6.0,3.0
38460,6.0,3.0
38461,6.0,3.0
38462,6.0,3.0
38463,6.0,3.0
38464,6.0,3.0
38465,6.0,3.0
38466,6.0,3.0
38467,6.0,3.0
38468,6.0,3.0
38469,6.0,3.0
38470,6.0,3.0
38471,6.0,3.0
38472,6.0,3.0
38473,6.0,3.0
38474,6.0,3.0
38475,6.0,3.0
38476,6.0,3.0
38477,6.0,3.0
38478,6.0,3.0
38479,6.0,3.0
38480,6.0,3.0
38481,6.0,3.0
38482,6.0,3.0
38483,6.0,3.0
38484,6.0,3.0
38485,6.0,3.0
38486,6.0,3.0
38487,6.0,3.0
38488,6.0,3.0
38489,6.0,3.0
38490,6.0,3.0
38491,6.0,3.0
38492,6.0,3.0
38493,6.0,3.0
38494,6.0,3.0
38495,6.0,3.0
38496,6.0,3.0
38497,6.0,3.0
38498,6.0,3.0
38499,6.0,3.0
38500,6.0,3.0
38501,6.0,3.0
38502,6.0,3.0
38503,6.0,3.0
38504,6.0,3.0
38505,6.0,3.0
38506,6.0,3.0
38507,6.0,3.0
38508,6.0,3.0
38509,6.0,3.0
38510,6.0,3.0
38511,6.0,3.0
38512,6.0,3.0
38513,6.0,3.0
38514,6.0,3.0
38515,6.0,3.0
38516,6.0,3.0
38517,6.0,3.0
38518,6.0,3.0
38519,6.0,3.0
38520,6.0,3.0
38521,6.0,3.0
38522,6.0,3.0
38523,6.0,3.0
38524,6.0,3.0
38525,6.0,3.0
38526,6.0,3.0
38527,6.0,3.0
38528,6.0,3.0
38529,6.0,3.0
38530,6.0,3.0
38531,6.0,3.0
38532,6.0,3.0
38533,6.0,3.0
38534,6.0,3.0
38535,6.0,3.0
38536,6.0,3.0
38537,6.0,3.0
38538,6.0,3.0
38539,6.0,3.0
38540,6.0,3.0
38541,6.0,3.0
38542,6.0,3.0
38543,6.0,3.0
38544,6.0,3.0
38545,6.0,3.0
38546,6.0,3.0
38547,6.0,3.0
38548,6.0,3.0
38549,6.0,3.0
38550,6.0,3.0
38551,6.0,3.0
38552,6.0,3.0
38553,6.0,3.0
38554,6.0,3.0
38555,6.0,3.0
38556,6.0,3.0
38557,6.0,3.0
38558,6.0,3.0
38559,6.0,3.0
38560,6.0,3.0
38561,6.0,3.0
38562,6.0,3.0
38563,6.0,3.0
38564,6.0,3.0
38565,6.0,3.0
38566,6.0,3.0
38567,6.0,3.0
38568,6.0,3.0
38569,6.0,3.0
38570,6.0,3.0
38571,6.0,3.0
38572,6.0,3.0
38573,6.0,3.0
38574,6.0,3.0
38575,6.0,3.0
38576,6.0,3.0
38577,6.0,3.0
38578,6.0,3.0
38579,6.0,3.0
38580,6.0,3.0
38581,6.0,3.0
38582,6.0,3.0
38583,6.0,3.0
38584,6.0,3.0
38585,6.0,3.0
38586,6.0,3.0
38587,6.0,3.0
38588,6.0,3.0
38589,6.0,3.0
38590,6.0,3.0
38591,6.0,3.0
38592,6.0,3.0
38593,6.0,3.0
38594,6.0,3.0
38595,6.0,3.0
38596,6.0,3.0
38597,6.0,3.0
38598,6.0,3.0
38599,6.0,3.0
38600,6.0,3.0
38601,6.0,3.0
38602,6.0,3.0
38603,6.0,3.0
38604,6.0,3.0
38605,6.0,3.0
38606,6.0,3.0
38607,6.0,3.0
38608,6.0,3.0
38609,6.0,3.0
38610,6.0,3.0
38611,6.0,3.0
38612,6.0,3.0
38613,6.0,3.0
38614,6.0,3.0
38615,6.0,3.0
38616,6.0,3.0
38617,6.0,3.0
38618,6.0,3.0
38619,6.0,3.0
38620,6.0,3.0
38621,6.0,3.0
38622,6.0,3.0
38623,6.0,3.0
38624,6.0,3.0
38625,6.0,3.0
38626,6.0,3.0
38627,6.0,3.0
38628,6.0,3.0
38629,6.0,3.0
38630,6.0,3.0
38631,6.0,3.0
38632,6.0,3.0
38633,6.0,3.0
38634,6.0,3.0
38635,6.0,3.0
38636,6.0,3.0
38637,6.0,3.0
38638,6.0,3.0
38639,6.0,3.0
38640,6.0,3.0
38641,6.0,3.0
38642,6.0,3.0
38643,6.0,3.0
38644,6.0,3.0
38645,6.0,3.0
38646,6.0,3.0
38647,6.0,3.0
38648,6.0,3.0
38649,6.0,3.0
38650,6.0,3.0
38651,6.0,3.0
38652,6.0,3.0
38653,6.0,3.0
38654,6.0,3.0
38655,6.0,3.0
38656,6.0,3.0
38657,6.0,3.0
38658,6.0,3.0
38659,6.0,3.0
38660,6.0,3.0
38661,6.0,3.0
38662,6.0,3.0
38663,6.0,3.0
38664,6.0,3.0
38665,6.0,3.0
38666,6.0,3.0
38667,6.0,3.0
38668,6.0,3.0
38669,6.0,3.0
38670,6.0,3.0
38671,6.0,3.0
38672,6.0,3.0
38673,6.0,3.0
38674,6.0,3.0
38675,6.0,3.0
38676,6.0,3.0
38677,6.0,3.0
38678,6.0,3.0
38679,6.0,3.0
38680,6.0,3.0
38681,6.0,3.0
38682,6.0,3.0
38683,6.0,3.0
38684,6.0,3.0
38685,6.0,3.0
38686,6.0,3.0
38687,6.0,3.0
38688,6.0,3.0
38689,6.0,3.0
38690,6.0,3.0
38691,6.0,3.0
38692,6.0,3.0
38693,6.0,3.0
38694,6.0,3.0
38695,6.0,3.0
38696,6.0,3.0
38697,6.0,3.0
38698,6.0,3.0
38699,6.0,3.0
38700,6.0,3.0
38701,6.0,3.0
38702,6.0,3.0
38703,6.0,3.0
38704,6.0,3.0
38705,6.0,3.0
38706,6.0,3.0
38707,6.0,3.0
38708,6.0,3.0
38709,6.0,3.0
38710,6.0,3.0
38711,6.0,3.0
38712,6.0,3.0
38713,6.0,3.0
38714,6.0,3.0
38715,6.0,3.0
38716,6.0,3.0
38717,6.0,3.0
38718,6.0,3.0
38719,6.0,3.0
38720,6.0,3.0
38721,6.0,3.0
38722,6.0,3.0
38723,6.0,3.0
38724,6.0,3.0
38725,6.0,3.0
38726,6.0,3.0
38727,6.0,3.0
38728,6.0,3.0
38729,6.0,3.0
38730,6.0,3.0
38731,6.0,3.0
38732,6.0,3.0
38733,6.0,3.0
38734,6.0,3.0
38735,6.0,3.0
38736,6.0,3.0
38737,6.0,3.0
38738,6.0,3.0
38739,6.0,3.0
38740,6.0,3.0
38741,6.0,3.0
38742,6.0,3.0
38743,6.0,3.0
38744,6.0,3.0
38745,6.0,3.0
38746,6.0,3.0
38747,6.0,3.0
38748,6.0,3.0
38749,6.0,3.0
38750,6.0,3.0
38751,6.0,3.0
38752,6.0,3.0
38753,6.0,3.0
38754,6.0,3.0
38755,6.0,3.0
38756,6.0,3.0
38757,6.0,3.0
38758,6.0,3.0
38759,6.0,3.0
38760,6.0,3.0
38761,6.0,3.0
38762,6.0,3.0
38763,6.0,3.0
38764,6.0,3.0
38765,6.0,3.0
38766,6.0,3.0
38767,6.0,3.0
38768,6.0,3.0
38769,6.0,3.0
38770,6.0,3.0
38771,6.0,3.0
38772,6.0,3.0
38773,6.0,3.0
38774,6.0,3.0
38775,6.0,3.0
38776,6.0,3.0
38777,6.0,3.0
38778,6.0,3.0
38779,6.0,3.0
38780,6.0,3.0
38781,6.0,3.0
38782,6.0,3.0
38783,6.0,3.0
38784,6.0,3.0
38785,6.0,3.0
38786,6.0,3.0
38787,6.0,3.0
38788,6.0,3.0
38789,6.0,3.0
38790,6.0,3.0
38791,6.0,3.0
38792,6.0,3.0
38793,6.0,3.0
38794,6.0,3.0
38795,6.0,3.0
38796,6.0,3.0
38797,6.0,3.0
38798,6.0,3.0
38799,6.0,3.0
38800,6.0,3.0
38801,6.0,3.0
38802,6.0,3.0
38803,6.0,3.0
38804,6.0,3.0
38805,6.0,3.0
38806,6.0,3.0
38807,6.0,3.0
38808,6.0,3.0
38809,6.0,3.0
38810,6.0,3.0
38811,6.0,3.0
38812,6.0,3.0
38813,6.0,3.0
38814,6.0,3.0
38815,6.0,3.0
38816,6.0,3.0
38817,6.0,3.0
38818,6.0,3.0
38819,6.0,3.0
38820,6.0,3.0
38821,6.0,3.0
38822,6.0,3.0
38823,6.0,3.0
38824,6.0,3.0
38825,6.0,3.0
38826,6.0,3.0
38827,6.0,3.0
38828,6.0,3.0
38829,6.0,3.0
38830,6.0,3.0
38831,6.0,3.0
38832,6.0,3.0
38833,6.0,3.0
38834,6.0,3.0
38835,6.0,3.0
38836,6.0,3.0
38837,6.0,3.0
38838,6.0,3.0
38839,6.0,3.0
38840,6.0,3.0
38841,6.0,3.0
38842,6.0,3.0
38843,6.0,3.0
38844,6.0,3.0
38845,6.0,3.0
38846,6.0,3.0
38847,6.0,3.0
38848,6.0,3.0
38849,6.0,3.0
38850,6.0,3.0
38851,6.0,3.0
38852,6.0,3.0
38853,6.0,3.0
38854,6.0,3.0
38855,6.0,3.0
38856,6.0,3.0
38857,6.0,3.0
38858,6.0,3.0
38859,6.0,3.0
38860,6.0,3.0
38861,6.0,3.0
38862,6.0,3.0
38863,6.0,3.0
38864,6.0,3.0
38865,6.0,3.0
38866,6.0,3.0
38867,6.0,3.0
38868,6.0,3.0
38869,6.0,3.0
38870,6.0,3.0
38871,6.0,3.0
38872,6.0,3.0
38873,6.0,3.0
38874,6.0,3.0
38875,6.0,3.0
38876,6.0,3.0
38877,6.0,3.0
38878,6.0,3.0
38879,6.0,3.0
38880,6.0,3.0
38881,6.0,3.0
38882,6.0,3.0
38883,6.0,3.0
38884,6.0,3.0
38885,6.0,3.0
38886,6.0,3.0
38887,6.0,3.0
38888,6.0,3.0
38889,6.0,3.0
38890,6.0,3.0
38891,6.0,3.0
38892,6.0,3.0
38893,6.0,3.0
38894,6.0,3.0
38895,6.0,3.0
38896,6.0,3.0
38897,6.0,3.0
38898,6.0,3.0
38899,6.0,3.0
38900,6.0,3.0
38901,6.0,3.0
38902,6.0,3.0
38903,6.0,3.0
38904,6.0,3.0
38905,6.0,3.0
38906,6.0,3.0
38907,6.0,3.0
38908,6.0,3.0
38909,6.0,3.0
38910,6.0,3.0
38911,6.0,3.0
38912,6.0,3.0
38913,6.0,3.0
38914,6.0,3.0
38915,6.0,3.0
38916,6.0,3.0
38917,6.0,3.0
38918,6.0,3.0
38919,6.0,3.0
38920,6.0,3.0
38921,6.0,3.0
38922,6.0,3.0
38923,6.0,3.0
38924,6.0,3.0
38925,6.0,3.0
38926,6.0,3.0
38927,6.0,3.0
38928,6.0,3.0
38929,6.0,3.0
38930,6.0,3.0
38931,6.0,3.0
38932,6.0,3.0
38933,6.0,3.0
38934,6.0,3.0
38935,6.0,3.0
38936,6.0,3.0
38937,6.0,3.0
38938,6.0,3.0
38939,6.0,3.0
38940,6.0,3.0
38941,6.0,3.0
38942,6.0,3.0
38943,6.0,3.0
38944,6.0,3.0
38945,6.0,3.0
38946,6.0,3.0
38947,6.0,3.0
38948,6.0,3.0
38949,6.0,3.0
38950,6.0,3.0
38951,6.0,3.0
38952,6.0,3.0
38953,6.0,3.0
38954,6.0,3.0
38955,6.0,3.0
38956,6.0,3.0
38957,6.0,3.0
38958,6.0,3.0
38959,6.0,3.0
38960,6.0,3.0
38961,6.0,3.0
38962,6.0,3.0
38963,6.0,3.0
38964,6.0,3.0
38965,6.0,3.0
38966,6.0,3.0
38967,6.0,3.0
38968,6.0,3.0
38969,6.0,3.0
38970,6.0,3.0
38971,6.0,3.0
38972,6.0,3.0
38973,6.0,3.0
38974,6.0,3.0
38975,6.0,3.0
38976,6.0,3.0
38977,6.0,3.0
38978,6.0,3.0
38979,6.0,3.0
38980,6.0,3.0
38981,6.0,3.0
38982,6.0,3.0
38983,6.0,3.0
38984,6.0,3.0
38985,6.0,3.0
38986,6.0,3.0
38987,6.0,3.0
38988,6.0,3.0
38989,6.0,3.0
38990,6.0,3.0
38991,6.0,3.0
38992,6.0,3.0
38993,6.0,3.0
38994,6.0,3.0
38995,6.0,3.0
38996,6.0,3.0
38997,6.0,3.0
38998,6.0,3.0
38999,6.0,3.0
39000,6.0,3.0
39001,6.0,3.0
39002,6.0,3.0
39003,6.0,3.0
39004,6.0,3.0
39005,6.0,3.0
39006,6.0,3.0
39007,6.0,3.0
39008,6.0,3.0
39009,6.0,3.0
39010,6.0,3.0
39011,6.0,3.0
39012,6.0,3.0
39013,6.0,3.0
39014,6.0,3.0
39015,6.0,3.0
39016,6.0,3.0
39017,6.0,3.0
39018,6.0,3.0
39019,6.0,3.0
39020,6.0,3.0
39021,6.0,3.0
39022,6.0,3.0
39023,6.0,3.0
39024,6.0,3.0
39025,6.0,3.0
39026,6.0,3.0
39027,6.0,3.0
39028,6.0,3.0
39029,6.0,3.0
39030,6.0,3.0
39031,6.0,3.0
39032,6.0,3.0
39033,6.0,3.0
39034,6.0,3.0
39035,6.0,3.0
39036,6.0,3.0
39037,6.0,3.0
39038,6.0,3.0
39039,6.0,3.0
39040,6.0,3.0
39041,6.0,3.0
39042,6.0,3.0
39043,6.0,3.0
39044,6.0,3.0
39045,6.0,3.0
39046,6.0,3.0
39047,6.0,3.0
39048,6.0,3.0
39049,6.0,3.0
39050,6.0,3.0
39051,6.0,3.0
39052,6.0,3.0
39053,6.0,3.0
39054,6.0,3.0
39055,6.0,3.0
39056,6.0,3.0
39057,6.0,3.0
39058,6.0,3.0
39059,6.0,3.0
39060,6.0,3.0
39061,6.0,3.0
39062,6.0,3.0
39063,6.0,3.0
39064,6.0,3.0
39065,6.0,3.0
39066,6.0,3.0
39067,6.0,3.0
39068,6.0,3.0
39069,6.0,3.0
39070,6.0,3.0
39071,6.0,3.0
39072,6.0,3.0
39073,6.0,3.0
39074,6.0,3.0
39075,6.0,3.0
39076,6.0,3.0
39077,6.0,3.0
39078,6.0,3.0
39079,6.0,3.0
39080,6.0,3.0
39081,6.0,3.0
39082,6.0,3.0
39083,6.0,3.0
39084,6.0,3.0
39085,6.0,3.0
39086,6.0,3.0
39087,6.0,3.0
39088,6.0,3.0
39089,6.0,3.0
39090,6.0,3.0
39091,6.0,3.0
39092,6.0,3.0
39093,6.0,3.0
39094,6.0,3.0
39095,6.0,3.0
39096,6.0,3.0
39097,6.0,3.0
39098,6.0,3.0
39099,6.0,3.0
39100,6.0,3.0
39101,6.0,3.0
39102,6.0,3.0
39103,6.0,3.0
39104,6.0,3.0
39105,6.0,3.0
39106,6.0,3.0
39107,6.0,3.0
39108,6.0,3.0
39109,6.0,3.0
39110,6.0,3.0
39111,6.0,3.0
39112,6.0,3.0
39113,6.0,3.0
39114,6.0,3.0
39115,6.0,3.0
39116,6.0,3.0
39117,6.0,3.0
39118,6.0,3.0
39119,6.0,3.0
39120,6.0,3.0
39121,6.0,3.0
39122,6.0,3.0
39123,6.0,3.0
39124,6.0,3.0
39125,6.0,3.0
39126,6.0,3.0
39127,6.0,3.0
39128,6.0,3.0
39129,6.0,3.0
39130,6.0,3.0
39131,6.0,3.0
39132,6.0,3.0
39133,6.0,3.0
39134,6.0,3.0
39135,6.0,3.0
39136,6.0,3.0
39137,6.0,3.0
39138,6.0,3.0
39139,6.0,3.0
39140,6.0,3.0
39141,6.0,3.0
39142,6.0,3.0
39143,6.0,3.0
39144,6.0,3.0
39145,6.0,3.0
39146,6.0,3.0
39147,6.0,3.0
39148,6.0,3.0
39149,6.0,3.0
39150,6.0,3.0
39151,6.0,3.0
39152,6.0,3.0
39153,6.0,3.0
39154,6.0,3.0
39155,6.0,3.0
39156,6.0,3.0
39157,6.0,3.0
39158,6.0,3.0
39159,6.0,3.0
39160,6.0,3.0
39161,6.0,3.0
39162,6.0,3.0
39163,6.0,3.0
39164,6.0,3.0
39165,6.0,3.0
39166,6.0,3.0
39167,6.0,3.0
39168,6.0,3.0
39169,6.0,3.0
39170,6.0,3.0
39171,6.0,3.0
39172,6.0,3.0
39173,6.0,3.0
39174,6.0,3.0
39175,6.0,3.0
39176,6.0,3.0
39177,6.0,3.0
39178,6.0,3.0
39179,6.0,3.0
39180,6.0,3.0
39181,6.0,3.0
39182,6.0,3.0
39183,6.0,3.0
39184,6.0,3.0
39185,6.0,3.0
39186,6.0,3.0
39187,6.0,3.0
39188,6.0,3.0
39189,6.0,3.0
39190,6.0,3.0
39191,6.0,3.0
39192,6.0,3.0
39193,6.0,3.0
39194,6.0,3.0
39195,6.0,3.0
39196,6.0,3.0
39197,6.0,3.0
39198,6.0,3.0
39199,6.0,3.0
39200,6.0,3.0
39201,6.0,3.0
39202,6.0,3.0
39203,6.0,3.0
39204,6.0,3.0
39205,6.0,3.0
39206,6.0,3.0
39207,6.0,3.0
39208,6.0,3.0
39209,6.0,3.0
39210,6.0,3.0
39211,6.0,3.0
39212,6.0,3.0
39213,6.0,3.0
39214,6.0,3.0
39215,6.0,3.0
39216,6.0,3.0
39217,6.0,3.0
39218,6.0,3.0
39219,6.0,3.0
39220,6.0,3.0
39221,6.0,3.0
39222,6.0,3.0
39223,6.0,3.0
39224,6.0,3.0
39225,6.0,3.0
39226,6.0,3.0
39227,6.0,3.0
39228,6.0,3.0
39229,6.0,3.0
39230,6.0,3.0
39231,6.0,3.0
39232,6.0,3.0
39233,6.0,3.0
39234,6.0,3.0
39235,6.0,3.0
39236,6.0,3.0
39237,6.0,3.0
39238,6.0,3.0
39239,6.0,3.0
39240,6.0,3.0
39241,6.0,3.0
39242,6.0,3.0
39243,6.0,3.0
39244,6.0,3.0
39245,6.0,3.0
39246,6.0,3.0
39247,6.0,3.0
39248,6.0,3.0
39249,6.0,3.0
39250,6.0,3.0
39251,6.0,3.0
39252,6.0,3.0
39253,6.0,3.0
39254,6.0,3.0
39255,6.0,3.0
39256,6.0,3.0
39257,6.0,3.0
39258,6.0,3.0
39259,6.0,3.0
39260,6.0,3.0
39261,6.0,3.0
39262,6.0,3.0
39263,6.0,3.0
39264,6.0,3.0
39265,6.0,3.0
39266,6.0,3.0
39267,6.0,3.0
39268,6.0,3.0
39269,6.0,3.0
39270,6.0,3.0
39271,6.0,3.0
39272,6.0,3.0
39273,6.0,3.0
39274,6.0,3.0
39275,6.0,3.0
39276,6.0,3.0
39277,6.0,3.0
39278,6.0,3.0
39279,6.0,3.0
39280,6.0,3.0
39281,6.0,3.0
39282,6.0,3.0
39283,6.0,3.0
39284,6.0,3.0
39285,6.0,3.0
39286,6.0,3.0
39287,6.0,3.0
39288,6.0,3.0
39289,6.0,3.0
39290,6.0,3.0
39291,6.0,3.0
39292,6.0,3.0
39293,6.0,3.0
39294,6.0,3.0
39295,6.0,3.0
39296,6.0,3.0
39297,6.0,3.0
39298,6.0,3.0
39299,6.0,3.0
39300,6.0,3.0
39301,6.0,3.0
39302,6.0,3.0
39303,6.0,3.0
39304,6.0,3.0
39305,6.0,3.0
39306,6.0,3.0
39307,6.0,3.0
39308,6.0,3.0
39309,6.0,3.0
39310,6.0,3.0
39311,6.0,3.0
39312,6.0,3.0
39313,6.0,3.0
39314,6.0,3.0
39315,6.0,3.0
39316,6.0,3.0
39317,6.0,3.0
39318,6.0,3.0
39319,6.0,3.0
39320,6.0,3.0
39321,6.0,3.0
39322,6.0,3.0
39323,6.0,3.0
39324,6.0,3.0
39325,6.0,3.0
39326,6.0,3.0
39327,6.0,3.0
39328,6.0,3.0
39329,6.0,3.0
39330,6.0,3.0
39331,6.0,3.0
39332,6.0,3.0
39333,6.0,3.0
39334,6.0,3.0
39335,6.0,3.0
39336,6.0,3.0
39337,6.0,3.0
39338,6.0,3.0
39339,6.0,3.0
39340,6.0,3.0
39341,6.0,3.0
39342,6.0,3.0
39343,6.0,3.0
39344,6.0,3.0
39345,6.0,3.0
39346,6.0,3.0
39347,6.0,3.0
39348,6.0,3.0
39349,6.0,3.0
39350,6.0,3.0
39351,6.0,3.0
39352,6.0,3.0
39353,6.0,3.0
39354,6.0,3.0
39355,6.0,3.0
39356,6.0,3.0
39357,6.0,3.0
39358,6.0,3.0
39359,6.0,3.0
39360,6.0,3.0
39361,6.0,3.0
39362,6.0,3.0
39363,6.0,3.0
39364,6.0,3.0
39365,6.0,3.0
39366,6.0,3.0
39367,6.0,3.0
39368,6.0,3.0
39369,6.0,3.0
39370,6.0,3.0
39371,6.0,3.0
39372,6.0,3.0
39373,6.0,3.0
39374,6.0,3.0
39375,6.0,3.0
39376,6.0,3.0
39377,6.0,3.0
39378,6.0,3.0
39379,6.0,3.0
39380,6.0,3.0
39381,6.0,3.0
39382,6.0,3.0
39383,6.0,3.0
39384,6.0,3.0
39385,6.0,3.0
39386,6.0,3.0
39387,6.0,3.0
39388,6.0,3.0
39389,6.0,3.0
39390,6.0,3.0
39391,6.0,3.0
39392,6.0,3.0
39393,6.0,3.0
39394,6.0,3.0
39395,6.0,3.0
39396,6.0,3.0
39397,6.0,3.0
39398,6.0,3.0
39399,6.0,3.0
39400,6.0,3.0
39401,6.0,3.0
39402,6.0,3.0
39403,6.0,3.0
39404,6.0,3.0
39405,6.0,3.0
39406,6.0,3.0
39407,6.0,3.0
39408,6.0,3.0
39409,6.0,3.0
39410,6.0,3.0
39411,6.0,3.0
39412,6.0,3.0
39413,6.0,3.0
39414,6.0,3.0
39415,6.0,3.0
39416,6.0,3.0
39417,6.0,3.0
39418,6.0,3.0
39419,6.0,3.0
39420,6.0,3.0
39421,6.0,3.0
39422,6.0,3.0
39423,6.0,3.0
39424,6.0,3.0
39425,6.0,3.0
39426,6.0,3.0
39427,6.0,3.0
39428,6.0,3.0
39429,6.0,3.0
39430,6.0,3.0
39431,6.0,3.0
39432,6.0,3.0
39433,6.0,3.0
39434,6.0,3.0
39435,6.0,3.0
39436,6.0,3.0
39437,6.0,3.0
39438,6.0,3.0
39439,6.0,3.0
39440,6.0,3.0
39441,6.0,3.0
39442,6.0,3.0
39443,6.0,3.0
39444,6.0,3.0
39445,6.0,3.0
39446,6.0,3.0
39447,6.0,3.0
39448,6.0,3.0
39449,6.0,3.0
39450,6.0,3.0
39451,6.0,3.0
39452,6.0,3.0
39453,6.0,3.0
39454,6.0,3.0
39455,6.0,3.0
39456,6.0,3.0
39457,6.0,3.0
39458,6.0,3.0
39459,6.0,3.0
39460,6.0,3.0
39461,6.0,3.0
39462,6.0,3.0
39463,6.0,3.0
39464,6.0,3.0
39465,6.0,3.0
39466,6.0,3.0
39467,6.0,3.0
39468,6.0,3.0
39469,6.0,3.0
39470,6.0,3.0
39471,6.0,3.0
39472,6.0,3.0
39473,6.0,3.0
39474,6.0,3.0
39475,6.0,3.0
39476,6.0,3.0
39477,6.0,3.0
39478,6.0,3.0
39479,6.0,3.0
39480,6.0,3.0
39481,6.0,3.0
39482,6.0,3.0
39483,6.0,3.0
39484,6.0,3.0
39485,6.0,3.0
39486,6.0,3.0
39487,6.0,3.0
39488,6.0,3.0
39489,6.0,3.0
39490,6.0,3.0
39491,6.0,3.0
39492,6.0,3.0
39493,6.0,3.0
39494,6.0,3.0
39495,6.0,3.0
39496,6.0,3.0
39497,6.0,3.0
39498,6.0,3.0
39499,6.0,3.0
39500,6.0,3.0
39501,6.0,3.0
39502,6.0,3.0
39503,6.0,3.0
39504,6.0,3.0
39505,6.0,3.0
39506,6.0,3.0
39507,6.0,3.0
39508,6.0,3.0
39509,6.0,3.0
39510,6.0,3.0
39511,6.0,3.0
39512,6.0,3.0
39513,6.0,3.0
39514,6.0,3.0
39515,6.0,3.0
39516,6.0,3.0
39517,6.0,3.0
39518,6.0,3.0
39519,6.0,3.0
39520,6.0,3.0
39521,6.0,3.0
39522,6.0,3.0
39523,6.0,3.0
39524,6.0,3.0
39525,6.0,3.0
39526,6.0,3.0
39527,6.0,3.0
39528,6.0,3.0
39529,6.0,3.0
39530,6.0,3.0
39531,6.0,3.0
39532,6.0,3.0
39533,6.0,3.0
39534,6.0,3.0
39535,6.0,3.0
39536,6.0,3.0
39537,6.0,3.0
39538,6.0,3.0
39539,6.0,3.0
39540,6.0,3.0
39541,6.0,3.0
39542,6.0,3.0
39543,6.0,3.0
39544,6.0,3.0
39545,6.0,3.0
39546,6.0,3.0
39547,6.0,3.0
39548,6.0,3.0
39549,6.0,3.0
39550,6.0,3.0
39551,6.0,3.0
39552,6.0,3.0
39553,6.0,3.0
39554,6.0,3.0
39555,6.0,3.0
39556,6.0,3.0
39557,6.0,3.0
39558,6.0,3.0
39559,6.0,3.0
39560,6.0,3.0
39561,6.0,3.0
39562,6.0,3.0
39563,6.0,3.0
39564,6.0,3.0
39565,6.0,3.0
39566,6.0,3.0
39567,6.0,3.0
39568,6.0,3.0
39569,6.0,3.0
39570,6.0,3.0
39571,6.0,3.0
39572,6.0,3.0
39573,6.0,3.0
39574,6.0,3.0
39575,6.0,3.0
39576,6.0,3.0
39577,6.0,3.0
39578,6.0,3.0
39579,6.0,3.0
39580,6.0,3.0
39581,6.0,3.0
39582,6.0,3.0
39583,6.0,3.0
39584,6.0,3.0
39585,6.0,3.0
39586,6.0,3.0
39587,6.0,3.0
39588,6.0,3.0
39589,6.0,3.0
39590,6.0,3.0
39591,6.0,3.0
39592,6.0,3.0
39593,6.0,3.0
39594,6.0,3.0
39595,6.0,3.0
39596,6.0,3.0
39597,6.0,3.0
39598,6.0,3.0
39599,6.0,3.0
39600,6.0,3.0
39601,6.0,3.0
39602,6.0,3.0
39603,6.0,3.0
39604,6.0,3.0
39605,6.0,3.0
39606,6.0,3.0
39607,6.0,3.0
39608,6.0,3.0
39609,6.0,3.0
39610,6.0,3.0
39611,6.0,3.0
39612,6.0,3.0
39613,6.0,3.0
39614,6.0,3.0
39615,6.0,3.0
39616,6.0,3.0
39617,6.0,3.0
39618,6.0,3.0
39619,6.0,3.0
39620,6.0,3.0
39621,6.0,3.0
39622,6.0,3.0
39623,6.0,3.0
39624,6.0,3.0
39625,6.0,3.0
39626,6.0,3.0
39627,6.0,3.0
39628,6.0,3.0
39629,6.0,3.0
39630,6.0,3.0
39631,6.0,3.0
39632,6.0,3.0
39633,6.0,3.0
39634,6.0,3.0
39635,6.0,3.0
39636,6.0,3.0
39637,6.0,3.0
39638,6.0,3.0
39639,6.0,3.0
39640,6.0,3.0
39641,6.0,3.0
39642,6.0,3.0
39643,6.0,3.0
39644,6.0,3.0
39645,6.0,3.0
39646,6.0,3.0
39647,6.0,3.0
39648,6.0,3.0
39649,6.0,3.0
39650,6.0,3.0
39651,6.0,3.0
39652,6.0,3.0
39653,6.0,3.0
39654,6.0,3.0
39655,6.0,3.0
39656,6.0,3.0
39657,6.0,3.0
39658,6.0,3.0
39659,6.0,3.0
39660,6.0,3.0
39661,6.0,3.0
39662,6.0,3.0
39663,6.0,3.0
39664,6.0,3.0
39665,6.0,3.0
39666,6.0,3.0
39667,6.0,3.0
39668,6.0,3.0
39669,6.0,3.0
39670,6.0,3.0
39671,6.0,3.0
39672,6.0,3.0
39673,6.0,3.0
39674,6.0,3.0
39675,6.0,3.0
39676,6.0,3.0
39677,6.0,3.0
39678,6.0,3.0
39679,6.0,3.0
39680,6.0,3.0
39681,6.0,3.0
39682,6.0,3.0
39683,6.0,3.0
39684,6.0,3.0
39685,6.0,3.0
39686,6.0,3.0
39687,6.0,3.0
39688,6.0,3.0
39689,6.0,3.0
39690,6.0,3.0
39691,6.0,3.0
39692,6.0,3.0
39693,6.0,3.0
39694,6.0,3.0
39695,6.0,3.0
39696,6.0,3.0
39697,6.0,3.0
39698,6.0,3.0
39699,6.0,3.0
39700,6.0,3.0
39701,6.0,3.0
39702,6.0,3.0
39703,6.0,3.0
39704,6.0,3.0
39705,6.0,3.0
39706,6.0,3.0
39707,6.0,3.0
39708,6.0,3.0
39709,6.0,3.0
39710,6.0,3.0
39711,6.0,3.0
39712,6.0,3.0
39713,6.0,3.0
39714,6.0,3.0
39715,6.0,3.0
39716,6.0,3.0
39717,6.0,3.0
39718,6.0,3.0
39719,6.0,3.0
39720,6.0,3.0
